Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	5	14.705882352941178	4.7439523717465645E-4	NM_001024921, L19739, NM_000661, NM_001021, NM_001030, NM_015360, L13802, BC028604, BC062715, NM_001006, BC070219, AY376242	30	214	16792	13.077881619937695	0.10126247873995686	0.10126247873995686	0.6043699889178744
GOTERM_BP_DIRECT	GO:0006614~SRP-dependent cotranslational protein targeting to membrane	4	11.76470588235294	5.585631700448047E-4	NM_001024921, L19739, NM_000661, NM_001021, NM_001030, L13802, BC062715, NM_001006, BC070219, AY376242	30	94	16792	23.818439716312056	0.11813105771283372	0.06092122679342482	0.7112459286312434
GOTERM_BP_DIRECT	GO:0019083~viral transcription	4	11.76470588235294	9.301458156309641E-4	NM_001024921, L19739, NM_000661, NM_001021, NM_001030, L13802, BC062715, NM_001006, BC070219, AY376242	30	112	16792	19.99047619047619	0.18891319873857992	0.06741352784148957	1.1818145015963566
GOTERM_BP_DIRECT	GO:0000184~nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	4	11.76470588235294	0.0011084389001785066	NM_001024921, L19739, NM_000661, NM_001021, NM_001030, L13802, BC062715, NM_001006, BC070219, AY376242	30	119	16792	18.814565826330533	0.220838608209452	0.060478211777098	1.4068725132771687
GOTERM_BP_DIRECT	GO:0006413~translational initiation	4	11.76470588235294	0.0016620401849567056	NM_001024921, L19739, NM_000661, NM_001021, NM_001030, L13802, BC062715, NM_001006, BC070219, AY376242	30	137	16792	16.342579075425792	0.31220892268701594	0.07212108178696741	2.102671824078617
GOTERM_BP_DIRECT	GO:0019882~antigen processing and presentation	3	8.823529411764707	0.004040842434922474	NM_001912, AK055599, NM_145918, NM_002116, U35431, BC003069	30	55	16792	30.530909090909095	0.5978907484639615	0.140873046927946	5.0412925119165175
GOTERM_BP_DIRECT	GO:0002486~antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	2	5.88235294117647	0.005172403528157123	NM_002116, U35431, BC003069	30	3	16792	373.15555555555557	0.6886417220266563	0.15353572986560082	6.410418766490745
GOTERM_BP_DIRECT	GO:0060333~interferon-gamma-mediated signaling pathway	3	8.823529411764707	0.006647517344021965	NM_006332, NM_002116, BC021136, U35431, BC003069	30	71	16792	23.650704225352115	0.7770226007650188	0.17104185003510775	8.167907739082281
GOTERM_BP_DIRECT	GO:0042270~protection from natural killer cell mediated cytotoxicity	2	5.88235294117647	0.008606311616523173	NM_002116, U35431, BC003069	30	5	16792	223.89333333333332	0.8569843123970959	0.194336401010886	10.454661764443895
GOTERM_BP_DIRECT	GO:0006412~translation	4	11.76470588235294	0.009248460241554323	NM_001024921, L19739, NM_000661, NM_001021, NM_001030, L13802, BC062715, NM_001006, BC070219, AY376242	30	253	16792	8.849538866930171	0.8763853081828551	0.18865230059768423	11.192824440456183
GOTERM_BP_DIRECT	GO:0002480~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent	2	5.88235294117647	0.01543982757212013	NM_002116, U35431, BC003069	30	9	16792	124.3851851851852	0.9698345838647816	0.27259953454075936	18.027709201985076
GOTERM_BP_DIRECT	GO:0034101~erythrocyte homeostasis	2	5.88235294117647	0.01543982757212013	NM_001021, BC062715, BC117481, NM_004136	30	9	16792	124.3851851851852	0.9698345838647816	0.27259953454075936	18.027709201985076
GOTERM_BP_DIRECT	GO:1903206~negative regulation of hydrogen peroxide-induced cell death	2	5.88235294117647	0.017141087478058294	NM_173454, NM_001042465, NM_001042466, NM_002778, BC060762, NM_002605, M60257	30	10	16792	111.94666666666666	0.9795583691703553	0.27688124043533635	19.81896380176007
GOTERM_BP_DIRECT	GO:0032060~bleb assembly	2	5.88235294117647	0.017141087478058294	NM_001425, NM_001025356, BC098410, NM_001142679, NM_001142678, BC009718	30	10	16792	111.94666666666666	0.9795583691703553	0.27688124043533635	19.81896380176007
GOTERM_BP_DIRECT	GO:0009435~NAD biosynthetic process	2	5.88235294117647	0.020535096433762275	NM_001032998, U57721, U02020, NM_003937, NM_005746	30	12	16792	93.28888888888889	0.9906136284029103	0.30170603613990243	23.28520437852408
GOTERM_BP_DIRECT	GO:0001916~positive regulation of T cell mediated cytotoxicity	2	5.88235294117647	0.02222785460968926	NM_002116, U35431, BC003069	30	13	16792	86.1128205128205	0.9936397567760864	0.30320461436323654	24.961869108469415
