Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006457~protein folding	10	7.518796992481203	4.056965350604818E-6	AK292316, NM_006660, NM_145261, NM_021130, AF352832, AB084917, NM_030755, NM_000943, NM_006597, BC073989, AB209534, NM_003299, NR_033721, NR_033722, NR_033723, BC106030, AK290321, BC036460, NM_001190233, NM_153201, BC130376, NM_001123068	116	180	16792	8.042145593869733	0.0023867047189760626	0.0023867047189760626	0.005976490272807666
GOTERM_BP_DIRECT	GO:0000413~protein peptidyl-prolyl isomerization	5	3.7593984962406015	2.0963669390855407E-4	BC106030, AK290321, NM_021130, AB084917, BC130376, NM_000943, NM_001123068	116	43	16792	16.832397754611065	0.11616859872394925	0.05987692227238106	0.308389315251989
GOTERM_BP_DIRECT	GO:0030150~protein import into mitochondrial matrix	3	2.2556390977443606	0.005912554400072756	AY442341, NM_006335, BC066951, AK295370, NM_006327, AK316490, AF106622, AK295227, BC062707, AK098044, AK293228, AF030162, AK316549	116	17	16792	25.545638945233264	0.9695853391603041	0.6878516866392073	8.365406694437494
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	6	4.511278195488721	0.01591098667356103	NM_153005, NM_001190263, NM_001190265, AK290451, BC006104, NM_015360, NM_173177, NM_007010, BC043345, NM_031480, BC041785, NM_006333, NM_001159749, BC028604, BC000953, NM_018343	116	214	16792	4.058652916532388	0.9999210682509991	0.9057431478934493	21.044271845924854
GOTERM_BP_DIRECT	GO:0006361~transcription initiation from RNA polymerase I promoter	3	2.2556390977443606	0.02137927571074224	NM_005034, NM_018427, AK128061, BC104660, AK304856, BC018157	116	33	16792	13.159874608150469	0.9999970359422498	0.9215889386839722	27.266755348136506
GOTERM_BP_DIRECT	GO:0006626~protein targeting to mitochondrion	3	2.2556390977443606	0.022615228972665026	AY442341, NM_145261, NM_006327, BC073989, NR_033721, NR_033722, NR_033723, NM_006335, BC066951, AF106622, NM_001190233, BC062707, AF030162	116	34	16792	12.772819472616632	0.9999985919455017	0.8941307318945626	28.608332222353106
GOTERM_BP_DIRECT	GO:0010501~RNA secondary structure unwinding	3	2.2556390977443606	0.03649034459562229	BC041785, BC024739, NM_004939, NM_006773, NM_007010, X70649	116	44	16792	9.869905956112854	0.9999999996900969	0.9561869287503014	42.16773383979875
GOTERM_BP_DIRECT	GO:0031047~gene silencing by RNA	4	3.007518796992481	0.04073916448511272	NM_005034, U77494, NM_003542, NM_013354, NM_001190995, NM_054026, BC130558, BC018157, NM_006390, BC060852	116	111	16792	5.216526871699285	0.9999999999770531	0.9532167341853306	45.81307072724417
GOTERM_BP_DIRECT	GO:1903206~negative regulation of hydrogen peroxide-induced cell death	2	1.5037593984962405	0.06642975080764854	NM_173454, NM_001042465, NM_001042466, NM_002778, BC060762, NM_002605, M60257	116	10	16792	28.951724137931034	1.0	0.9888753280472226	63.67459993835129
GOTERM_BP_DIRECT	GO:0032060~bleb assembly	2	1.5037593984962405	0.06642975080764854	NM_001425, NM_001025356, BC098410, NM_001142679, NM_001142678, BC009718	116	10	16792	28.951724137931034	1.0	0.9888753280472226	63.67459993835129
GOTERM_BP_DIRECT	GO:0045815~positive regulation of gene expression, epigenetic	3	2.2556390977443606	0.06741785196843192	NM_005034, AK128061, NM_003542, BC130558, BC018157	116	62	16792	7.004449388209121	1.0	0.9836103358205232	64.23690052517334
GOTERM_BP_DIRECT	GO:0000002~mitochondrial genome maintenance	2	1.5037593984962405	0.0791810208742157	AY005799, AK093305, AK123373, NM_181690, NM_005465, NM_002437, AF088036, BC001115	116	12	16792	24.126436781609197	1.0	0.9879303528121111	70.3365996538664
GOTERM_BP_DIRECT	GO:0000460~maturation of 5.8S rRNA	2	1.5037593984962405	0.08549175881182873	NM_001190263, NM_001190265, AK290451, NM_006333, NM_015360, BC028604, NM_173177	116	13	16792	22.270557029177716	1.0	0.9875560233415156	73.19460258310748
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	5	3.7593984962406015	0.08680458957509882	NM_004694, AK300497, AK297593, BC064832, NM_001135694, AK297034, BC030542, BC106062, AB014732, AK023478, BC056870, AK301680, NM_001167903, NM_001122674, AK294628, NM_005662, NM_032558, BC042197, NM_001174166, M81182, NM_002858, NM_022736	116	244	16792	2.9663651780667046	1.0	0.9836607105698834	73.75594102399018
GOTERM_BP_DIRECT	GO:0051301~cell division	6	4.511278195488721	0.09267377516451739	NM_001826, BC066300, NM_001001330, BC018658, DQ400107, BC008999, NM_006082, NM_032182, NM_139286, BT007196, AK289771, NM_005445	116	350	16792	2.4815763546798033	1.0	0.9832872245494085	76.13408592850116
GOTERM_BP_DIRECT	GO:0048026~positive regulation of mRNA splicing, via spliceosome	2	1.5037593984962405	0.09798489408480057	NM_012245, NM_153201, AF352832, AF045184, NM_006597	116	15	16792	19.301149425287356	1.0	0.9825660565769065	78.11145009998624
GOTERM_BP_DIRECT	GO:0006388~tRNA splicing, via endonucleolytic cleavage and ligation	2	1.5037593984962405	0.09798489408480057	NM_004939, NM_014306, X70649, BC002970	116	15	16792	19.301149425287356	1.0	0.9825660565769065	78.11145009998624
GOTERM_BP_DIRECT	GO:0031295~T cell costimulation	3	2.2556390977443606	0.09989192485229574	NM_002305, EU363770, NM_022555, BC008987, M26038	116	78	16792	5.56763925729443	1.0	0.9792282974799457	78.78338094203647
