Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006614~SRP-dependent cotranslational protein targeting to membrane	8	24.242424242424242	1.4767240889152773E-10	BC070214, AK225718, BC005354, M84711, L19739, NM_000661, NM_001021, NM_001146227, NM_001030, NM_001004, NM_001005, NM_001006, NM_002954, NM_001023, L06498, NM_001177413, BC062715, AK130960, NM_001135592	29	94	16792	49.279530447542186	5.0356297354170465E-8	5.0356297354170465E-8	2.0118614552089298E-7
GOTERM_BP_DIRECT	GO:0019083~viral transcription	8	24.242424242424242	5.124200088857603E-10	BC070214, AK225718, BC005354, M84711, L19739, NM_000661, NM_001021, NM_001146227, NM_001030, NM_001004, NM_001005, NM_001006, NM_002954, NM_001023, L06498, NM_001177413, BC062715, AK130960, NM_001135592	29	112	16792	41.35960591133005	1.747352031955529E-7	8.736760537253474E-8	6.981113909176884E-7
GOTERM_BP_DIRECT	GO:0000184~nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	8	24.242424242424242	7.862558212386176E-10	BC070214, AK225718, BC005354, M84711, L19739, NM_000661, NM_001021, NM_001146227, NM_001030, NM_001004, NM_001005, NM_001006, NM_002954, NM_001023, L06498, NM_001177413, BC062715, AK130960, NM_001135592	29	119	16792	38.92668791654593	2.6811320497088786E-7	8.937107631723507E-8	1.0711802000962223E-6
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	9	27.27272727272727	1.5240780977514964E-9	BC070214, AK225718, BC005354, M84711, L19739, NM_000661, NM_001021, NM_015360, NM_001146227, NM_001030, NM_001004, NM_001005, NM_001006, NM_002954, NM_001023, L06498, NM_001177413, BC028604, BC062715, AK130960, NM_001135592	29	214	16792	24.35191749919433	5.197104926413232E-7	1.299276485289269E-7	2.0763753716401823E-6
GOTERM_BP_DIRECT	GO:0006413~translational initiation	8	24.242424242424242	2.1164390796623025E-9	BC070214, AK225718, BC005354, M84711, L19739, NM_000661, NM_001021, NM_001146227, NM_001030, NM_001004, NM_001005, NM_001006, NM_002954, NM_001023, L06498, NM_001177413, BC062715, AK130960, NM_001135592	29	137	16792	33.812232569846465	7.217054853736471E-7	1.4434113870809284E-7	2.8833969434316487E-6
GOTERM_BP_DIRECT	GO:0006412~translation	8	24.242424242424242	1.4660464615260127E-7	BC070214, AK225718, BC005354, M84711, L19739, NM_000661, NM_001021, NM_001146227, NM_001030, NM_001004, NM_001005, NM_001006, NM_002954, NM_001023, L06498, NM_001177413, BC062715, AK130960, NM_001135592	29	253	16792	18.309390759165872	4.999093843038871E-5	8.331996625199345E-6	1.9973123522865066E-4
GOTERM_BP_DIRECT	GO:0042769~DNA damage response, detection of DNA damage	3	9.090909090909092	0.001630996590278319	AK225718, NM_001177413, NM_001005, BC000379, NM_018955, AK130960, NM_001135592, NM_002954	29	36	16792	48.252873563218394	0.4268592105536687	0.07643832545078366	2.199307875166001
GOTERM_BP_DIRECT	GO:0019882~antigen processing and presentation	3	9.090909090909092	0.0037700518549360264	NM_033554, AK292709, BC009956, NM_002116, U35431, M27487, BC003069, AB209058	29	55	16792	31.58369905956113	0.7241828565965638	0.14870975456458024	5.015792300153121
GOTERM_BP_DIRECT	GO:0002486~antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	2	6.0606060606060606	0.004994342387152816	NM_002116, U35431, BC003069	29	3	16792	386.02298850574715	0.8186520698089103	0.17279621781282262	6.59380022555176
GOTERM_BP_DIRECT	GO:0060333~interferon-gamma-mediated signaling pathway	3	9.090909090909092	0.006205936934569982	NM_033554, AK292709, BC009956, NM_002116, U35431, M27487, BC003069, AB209058	29	71	16792	24.466245750364255	0.88030618845868	0.19126326628835855	8.131498471196341
GOTERM_BP_DIRECT	GO:0042270~protection from natural killer cell mediated cytotoxicity	2	6.0606060606060606	0.008310532128423554	NM_002116, U35431, BC003069	29	5	16792	231.61379310344827	0.9419083114167607	0.22794768894447714	10.746916569868448
GOTERM_BP_DIRECT	GO:0007179~transforming growth factor beta receptor signaling pathway	3	9.090909090909092	0.010231149052851803	AK225718, NM_001177413, NM_002982, BC000379, NM_018955, NM_001135592, BC009716, NM_002954	29	92	16792	18.881559220389807	0.9700070171399671	0.2534051813440663	13.073321856662512
GOTERM_BP_DIRECT	GO:0002480~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent	2	6.0606060606060606	0.014910968034827013	NM_002116, U35431, BC003069	29	9	16792	128.6743295019157	0.9940414591546842	0.3256941662605316	18.50870620542302
GOTERM_BP_DIRECT	GO:0034101~erythrocyte homeostasis	2	6.0606060606060606	0.014910968034827013	NM_001021, BC062715, BC117481, NM_004136	29	9	16792	128.6743295019157	0.9940414591546842	0.3256941662605316	18.50870620542302
GOTERM_BP_DIRECT	GO:0010939~regulation of necrotic cell death	2	6.0606060606060606	0.019833474010272183	AK225718, NM_001177413, BC000379, NM_018955, NM_001135592, NM_002954	29	12	16792	96.50574712643679	0.9989204207211285	0.38611134137595693	23.884866108859203
GOTERM_BP_DIRECT	GO:0019068~virion assembly	2	6.0606060606060606	0.019833474010272183	AK225718, NM_001177413, BC000379, NM_018955, NM_001135592, NM_002954	29	12	16792	96.50574712643679	0.9989204207211285	0.38611134137595693	23.884866108859203
GOTERM_BP_DIRECT	GO:0051770~positive regulation of nitric-oxide synthase biosynthetic process	2	6.0606060606060606	0.02146903198001321	U02020, NM_005746, NM_002982, BC009716	29	13	16792	89.08222811671087	0.9993891565598422	0.3894395609914699	25.59711576298691
GOTERM_BP_DIRECT	GO:0002756~MyD88-independent toll-like receptor signaling pathway	2	6.0606060606060606	0.02146903198001321	AK225718, NM_001177413, BC000379, NM_018955, NM_001135592, NM_002954	29	13	16792	89.08222811671087	0.9993891565598422	0.3894395609914699	25.59711576298691
GOTERM_BP_DIRECT	GO:0001916~positive regulation of T cell mediated cytotoxicity	2	6.0606060606060606	0.02146903198001321	NM_002116, U35431, BC003069	29	13	16792	89.08222811671087	0.9993891565598422	0.3894395609914699	25.59711576298691
GOTERM_BP_DIRECT	GO:0032479~regulation of type I interferon production	2	6.0606060606060606	0.02146903198001321	AK225718, NM_001177413, BC000379, NM_018955, NM_001135592, NM_002954	29	13	16792	89.08222811671087	0.9993891565598422	0.3894395609914699	25.59711576298691
